firstName,apiVersion,script,id,firstName,lastName,countryOrigin,countryOriginAlt,countriesOriginTop,score,regionOrigin,topRegionOrigin,subRegionOrigin,probabilityCalibrated,probabilityAltCalibrated
john,namsor_api_2.0.24,LATIN,6b267579-065f-4d6e-8cd4-e6c05e798e46,john,,KE,IE,"KE,IE,GB,DK,LR,NL,SE,NO,NA,TZ",0.977388672,Africa,Africa,Eastern Africa,0.463336105,0.562531986
peyton,namsor_api_2.0.24,LATIN,7bee0740-f12a-42d0-8c1e-c964d3dc4f6b,peyton,,BG,TW,"BG,TW,NA,KE,NL,GB,KH,SK,LR,IL",1.590208971,Europe,Europe,Eastern Europe,0.480545722,0.480545722
madeline,namsor_api_2.0.24,LATIN,8b492840-d013-464e-b707-0a65185b3ce7,madeline,,FR,CM,"FR,CM,CH,NL,IE,DK,SE,BF,BE,GB",1.432370515,Europe,Europe,Western Europe,0.47667975,0.491462689
heidi,namsor_api_2.0.24,LATIN,159ec8ee-f96b-42d6-8492-e23b774efb1d,heidi,,FI,CH,"FI,CH,NO,EE,DK,DE,BE,AT,NL,IS",2.179488026,Europe,Europe,Northern Europe,0.491750267,0.491750267
darcy,namsor_api_2.0.24,LATIN,50eed5f0-76fe-4583-b177-b961233a712d,darcy,,GB,LR,"GB,LR,KE,IE,TW,NA,KH,IL,ZA,ID",0,Europe,Europe,Northern Europe,0.348963831,0.500933776
thea,namsor_api_2.0.24,LATIN,f07d052c-af5e-4e8f-b071-2f2e0352b52a,thea,,KH,NL,"KH,NL,CY,NO,ZA,DE,NA,DK,CH,IE",10.29376691,Asia,Asia,South-Eastern Asia,0.822147473,0.892367817
phoenix,namsor_api_2.0.24,LATIN,f66a52d2-dd8a-40ab-9951-add0cc418366,phoenix,,KE,KH,"KE,KH,VN,TW,CM,NA,IE,NL,GB,MM",0.852556729,Africa,Africa,Eastern Africa,0.459120921,0.471267893
nathan,namsor_api_2.0.24,LATIN,b3d69db4-eb61-43a2-b825-a7ba378261f1,nathan,,BE,GB,"BE,GB,NL,IL,FR,LK,AZ,KH,CH,KZ",0,Europe,Europe,Western Europe,0.263849386,0.3101688
madeleine,namsor_api_2.0.24,LATIN,981a014d-9aa4-4084-9859-91e86e1b0224,madeleine,,FR,CM,"FR,CM,CH,BF,SE,NL,TD,DK,BE,IE",1.662108841,Europe,Europe,Western Europe,0.482178996,0.559834069
nate,namsor_api_2.0.24,LATIN,4dee9643-34f1-4190-9041-161fe857a51c,nate,,GE,NL,"GE,NL,NA,BF,CI,CH,ZA,IL,AT,GB",5.856871107,Asia,Asia,Western Asia,0.658713759,0.690328252
madison,namsor_api_2.0.24,LATIN,0e056d43-06b4-4852-a7b7-919481eca034,madison,,LR,GB,"LR,GB,GE,KE,UZ,FR,TZ,ZA,MG,NA",1.5884845,Africa,Africa,Western Africa,0.480505578,0.487537306
hayley,namsor_api_2.0.24,LATIN,8273219e-14a3-4145-91d1-3133b4fcd1b3,hayley,,GB,ET,"GB,ET,IL,ZA,IE,NL,KH,NA,NE,MY",11.14359482,Europe,Europe,Northern Europe,0.851232546,0.857643366
david,namsor_api_2.0.24,LATIN,51076731-312d-4361-8baa-6b408841aad2,david,,CZ,GB,"CZ,GB,KE,AM,IE,GE,CH,BE,SE,CM",0.246474351,Europe,Europe,Eastern Europe,0.391963956,0.479019629
kiara,namsor_api_2.0.24,LATIN,dfa5512e-0713-4f0a-9141-eb7e13d28b8b,kiara,,GE,BG,"GE,BG,NE,KH,IE,BF,KE,AZ,MY,NL",0.643117817,Asia,Asia,Western Asia,0.451571717,0.451571717
lillian,namsor_api_2.0.24,LATIN,e38ecde7-2442-4d25-ad44-1e773629f1ba,lillian,,BG,KE,"BG,KE,GB,IE,RO,DK,IL,NO,TW,MD",0,Europe,Europe,Eastern Europe,0.309846161,0.336466364
lilly,namsor_api_2.0.24,LATIN,8db73464-9a65-4a4b-b8e3-dd7cf59cd1e3,lilly,,KE,GB,"KE,GB,IL,IE,NA,NL,DK,ZA,TW,CH",0,Africa,Africa,Eastern Africa,0.340481881,0.350952294
zahra,namsor_api_2.0.24,LATIN,93da2dc2-afe7-4ff0-9abc-20e078764119,zahra,,IR,AZ,"IR,AZ,AF,MA,AE,OM,PK,BH,SA,IQ",2.56032355,Asia,Asia,Southern Asia,0.496690694,0.56310755
jessica,namsor_api_2.0.24,LATIN,f4f38b36-5b10-40c7-bb9d-ab7ab8ed60dc,jessica,,SE,NL,"SE,NL,GB,RS,RS,NA,KE,LR,CH,IE",2.218597146,Europe,Europe,Northern Europe,0.492331576,0.492331576
harley,namsor_api_2.0.24,LATIN,2fa41178-32f3-4b8d-b8e7-5b03099270a8,harley,,GB,NL,"GB,NL,LR,IL,KE,TW,NA,MY,ID,IE",1.984428426,Europe,Europe,Northern Europe,0.48856821,0.629319378
nixon,namsor_api_2.0.24,LATIN,34119f26-71b3-4d59-937a-bc50941e8ea5,nixon,,KE,UZ,"KE,UZ,LR,NA,GB,TZ,ID,IE,TJ,IL",7.832115193,Africa,Africa,Eastern Africa,0.742994808,0.830979358
mariam,namsor_api_2.0.24,LATIN,2ae13078-35b0-4588-8d40-c51679e9c4c3,mariam,,AE,GE,"AE,GE,LB,EG,SK,AM,MR,IL,NL,MA",0,Asia,Asia,Western Asia,0.344609496,0.457794318
aisha,namsor_api_2.0.24,LATIN,83cce10b-b6c8-4808-89da-2b92d7db9032,aisha,,AE,KZ,"AE,KZ,PK,GE,OM,QA,MY,TZ,AZ,BN",1.384579727,Asia,Asia,Western Asia,0.475431913,0.612926695
chase,namsor_api_2.0.24,LATIN,9f993a03-2958-4da2-bdc5-061e37504ce1,chase,,TW,CM,"TW,CM,DK,GB,ZA,FR,KR,BW,KH,SE",3.337385853,Asia,Asia,Eastern Asia,0.510884756,0.529393825
blake,namsor_api_2.0.24,LATIN,b3981638-ba42-4a95-a5c3-a0562c4a24d1,blake,,GB,CI,"GB,CI,MK,ZA,ET,NA,LR,IE,BF,NL",1.444998723,Europe,Europe,Northern Europe,0.477003438,0.500102204
andrew,namsor_api_2.0.24,LATIN,508fa465-1bb6-4460-860e-7d6a651b5e85,andrew,,GB,UA,"GB,UA,IE,KE,RU,PL,CY,NA,LR,BY",1.246922215,Europe,Europe,Northern Europe,0.471634778,0.629094328
paige,namsor_api_2.0.24,LATIN,497fd1dc-596e-41f3-b96a-fe82ca4b4e46,paige,,GB,CM,"GB,CM,TW,IE,GE,NA,EE,BF,FR,LK",5.20898789,Europe,Europe,Northern Europe,0.625092524,0.643140866
hayden,namsor_api_2.0.24,LATIN,3782a5e9-efc7-4adf-b1d8-f83c4a507a05,hayden,,TR,GB,"TR,GB,IQ,TW,KH,AM,ET,NL,BG,IL",0.27194459,Asia,Asia,Western Asia,0.396251374,0.407985184
jonathan,namsor_api_2.0.24,LATIN,aeae7876-c418-43aa-9e6f-dedd42cf5b85,jonathan,,SE,GB,"SE,GB,BE,FR,KE,NL,CH,LR,DK,DE",2.121912447,Europe,Europe,Northern Europe,0.49086088,0.497425336
josephine,namsor_api_2.0.24,LATIN,1b654764-78c0-45dc-a718-f0b3e4d0bb6a,josephine,,KE,FR,"KE,FR,CM,IE,LR,BE,NL,GB,NA,DE",0.171809528,Africa,Africa,Eastern Africa,0.379323292,0.432455862
eve,namsor_api_2.0.24,LATIN,14186234-e258-47b7-b910-23de30b65602,eve,,EE,BE,"EE,BE,KE,NL,GB,IE,CM,FR,IL,NO",0.103640811,Europe,Europe,Northern Europe,0.367710706,0.420068292
amelie,namsor_api_2.0.24,LATIN,3ad808b0-206a-4589-9fe2-14f2146e743e,amelie,,FR,CM,"FR,CM,CI,LB,BE,SE,BF,IL,LR,GB",6.133615803,Europe,Europe,Western Europe,0.667660371,0.733178846
braxton,namsor_api_2.0.24,LATIN,3ab757ba-9f81-4700-a826-4bb9e31b94aa,braxton,,GB,KE,"GB,KE,NL,IL,IS,ZA,NA,CM,BG,SK",0,Europe,Europe,Northern Europe,0.315637831,0.42375854
alexandra,namsor_api_2.0.24,LATIN,6ff2b53b-5526-4ef0-af1d-4ea515a79a01,alexandra,,RU,MD,"RU,MD,UA,RO,BY,RS,RS,BG,UZ,CZ",4.068021264,Europe,Europe,Eastern Europe,0.563681861,0.63755149
holly,namsor_api_2.0.24,LATIN,f055832c-da4a-488b-9474-7c1c4b54a1f5,holly,,GB,IE,"GB,IE,MG,NA,TW,KH,IL,VN,DE,TZ",4.823745703,Europe,Europe,Northern Europe,0.592126378,0.638169617
elise,namsor_api_2.0.24,LATIN,d06750f8-2b8b-4ad6-880f-7b20fb4b0070,elise,,FR,CM,"FR,CM,NO,CH,BE,DK,NL,SE,NA,LB",0.930554782,Europe,Europe,Western Europe,0.461781133,0.461781133
lexi,namsor_api_2.0.24,LATIN,1c8fed29-757b-4d88-9ec4-7bd95537fc6b,lexi,,IL,TW,"IL,TW,GE,VN,NL,AZ,GB,FJ,RU,UA",5.120493261,Asia,Asia,Western Asia,0.618588791,0.647015012
bailey,namsor_api_2.0.24,LATIN,49175b1f-da7b-4e7c-b9c6-3f226caefedd,bailey,,GB,LR,"GB,LR,NE,IL,ZA,NL,TW,BW,NA,CI",2.261593225,Europe,Europe,Northern Europe,0.492949915,0.492949915
jesse,namsor_api_2.0.24,LATIN,4ee31224-4ee1-46b5-9312-e825ab907ad9,jesse,,NL,DK,"NL,DK,GB,SE,FR,KE,FI,CM,LR,BE",0.988718577,Europe,Europe,Western Europe,0.463707398,0.500132155
natalie,namsor_api_2.0.24,LATIN,eb4758af-0940-44ca-8fa7-f90f169757ad,natalie,,MD,IL,"MD,IL,BE,FR,NL,GB,NA,CM,CH,ZA",4.281070632,Europe,Europe,Eastern Europe,0.573295176,0.629079563
christopher,namsor_api_2.0.24,LATIN,130accca-6719-4b52-b568-1a7e2907934f,christopher,,GB,AT,"GB,AT,IE,DE,KE,DK,CH,SE,FR,BE",1.91296892,Europe,Europe,Northern Europe,0.48727816,0.48727816
jade,namsor_api_2.0.24,LATIN,ad2fe1d0-f77b-4a64-a69a-494e66cfa2d8,jade,,GB,FR,"GB,FR,NL,ZA,NA,LB,TW,BE,IE,RS",1.178425559,Europe,Europe,Northern Europe,0.469633242,0.502634375
caitlin,namsor_api_2.0.24,LATIN,1446ef0e-d78a-40eb-a7d6-b1665a36f544,caitlin,,IE,GB,"IE,GB,RO,TW,SE,NL,ZA,BG,EE,NA",1.721202726,Europe,Europe,Northern Europe,0.483462874,0.650656055
mikayla,namsor_api_2.0.24,LATIN,f31d3c3f-e78a-4b46-b063-d1a486cb3ab9,mikayla,,AZ,IL,"AZ,IL,BG,SE,FI,ZA,LB,NL,UA,NA",4.737264477,Asia,Asia,Western Asia,0.588248436,0.634339854
samantha,namsor_api_2.0.24,LATIN,d786bd58-9787-48ca-a54e-21e48c505393,samantha,,LK,KH,"LK,KH,GB,NA,ZA,LR,IN,TZ,NL,IL",3.373743362,Asia,Asia,Southern Asia,0.514460849,0.811891632
mitchell,namsor_api_2.0.24,LATIN,e0d80666-2f50-4810-8759-f5553fd47758,mitchell,,GB,NL,"GB,NL,LR,IL,ZA,NA,KE,SE,CM,BG",0.043865607,Europe,Europe,Northern Europe,0.357493281,0.578119254
alex,namsor_api_2.0.24,LATIN,2b13b01a-798a-431e-ad09-7b01232b2242,alex,,RU,UA,"RU,UA,RO,CH,NL,KE,GB,LR,BY,MD",1.315606483,Europe,Europe,Eastern Europe,0.473567042,0.609265079
skye,namsor_api_2.0.24,LATIN,3f72ed04-f286-462e-bb12-8d483bef6516,skye,,MM,TW,"MM,TW,ZA,KR,MY,NA,BN,GB,CF,VN",0.587868233,Asia,Asia,South-Eastern Asia,0.447813466,0.447813466
jett,namsor_api_2.0.24,LATIN,aec21fc6-acd4-4475-b8b2-01ba8fdd87b7,jett,,DK,NL,"DK,NL,EE,DE,HU,GB,TW,IL,IE,SE",6.66741045,Europe,Europe,Northern Europe,0.691975496,0.795767222
tahlia,namsor_api_2.0.24,LATIN,185e411b-a9a4-4ad2-826c-3736cb057bd1,tahlia,,IL,GE,"IL,GE,ID,RU,AZ,MG,EG,MD,TN,NA",1.671415356,Asia,Asia,Western Asia,0.482384665,0.482384665
cameron,namsor_api_2.0.24,LATIN,ea0480c0-f52a-4e00-b357-7e7b0dd3889b,cameron,,GB,IL,"GB,IL,RO,NL,IE,ZA,NA,CM,FR,TW",6.055325594,Europe,Europe,Northern Europe,0.665374026,0.695563117
kayla,namsor_api_2.0.24,LATIN,dd2902df-d4d7-41a1-ae3b-d9f7740d128f,kayla,,AZ,GB,"AZ,GB,BG,ZA,NA,IL,NL,UZ,TR,MY",0.148802272,Asia,Asia,Western Asia,0.375410236,0.375410236
aidan,namsor_api_2.0.24,LATIN,4bf79f3e-f4ab-4021-9414-a7c3d076405f,aidan,,KZ,AZ,"KZ,AZ,KG,IE,GE,MY,TZ,AM,RO,NE",2.294892864,Asia,Asia,Central Asia,0.493414213,0.736797435
amy,namsor_api_2.0.24,LATIN,43391e17-d382-45fe-ad0a-bd82158f7b26,amy,,GB,IL,"GB,IL,MY,NL,BN,EG,IE,TW,ID,VN",0,Europe,Europe,Northern Europe,0.309588947,0.316016729
zac,namsor_api_2.0.24,LATIN,4e98b62a-f2e1-4044-abc5-37b055cdf67b,zac,,IL,AZ,"IL,AZ,KE,MY,ZA,BN,BF,CM,LR,TW",2.833840537,Asia,Asia,Western Asia,0.499372193,0.499372193
angelina,namsor_api_2.0.24,LATIN,33af10de-72c1-448d-b334-7753e17ce660,angelina,,MD,RU,"MD,RU,BG,UA,RO,GE,SK,CY,IT,PL",0.330871623,Europe,Europe,Eastern Europe,0.406111941,0.425442674
lauren,namsor_api_2.0.24,LATIN,17dcf313-fbc7-493c-ad14-7540e6827c13,lauren,,GB,IE,"GB,IE,AM,BE,DK,NL,KZ,FR,IL,EE",2.609222816,Europe,Europe,Northern Europe,0.497218083,0.497218083
milla,namsor_api_2.0.24,LATIN,65b097e7-b2a0-487d-a999-bc36736a5d46,milla,,FI,AZ,"FI,AZ,KE,IL,SE,BG,DK,HU,IT,NA",0.108484898,Europe,Europe,Northern Europe,0.36853757,0.36853757
callum,namsor_api_2.0.24,LATIN,59d7225b-1ba3-41ae-b2c6-516b7de1e954,callum,,GB,IE,"GB,IE,AZ,CM,KE,SE,IL,TZ,ZA,LK",11.36084068,Europe,Europe,Northern Europe,0.855473376,0.857246923
annabel,namsor_api_2.0.24,LATIN,90006e9f-5ec3-4b25-9a8d-0e504cf667e8,annabel,,IE,GB,"IE,GB,SE,CH,NL,KE,IL,FR,BE,EE",0,Europe,Europe,Northern Europe,0.276127275,0.314129306
erin,namsor_api_2.0.24,LATIN,8956abbe-bc5c-467c-8675-e6b37bc2bc70,erin,,SE,EE,"SE,EE,CH,NL,ID,TR,IL,CM,TW,DE",0,Europe,Europe,Northern Europe,0.247565073,0.310077853
charli,namsor_api_2.0.24,LATIN,f20165b0-fd3b-4dab-af27-ecc8429e46fa,charli,,IL,ID,"IL,ID,LK,ZA,CH,TW,DK,NA,CY,LB",3.62566648,Asia,Asia,Western Asia,0.536155636,0.536155636
ashley,namsor_api_2.0.24,LATIN,0c58fa26-699c-428e-8a91-180b02aba68d,ashley,,GB,ZA,"GB,ZA,NA,NL,IL,MY,KE,IE,ET,BN",4.721622594,Europe,Europe,Northern Europe,0.587838636,0.639346053
alana,namsor_api_2.0.24,LATIN,f6bc4766-6be4-4ea6-a282-55698cd0c774,alana,,GE,RU,"GE,RU,MD,RS,RS,SK,HR,AZ,UA,IL",0,Asia,Asia,Western Asia,0.320544311,0.357207897
koby,namsor_api_2.0.24,LATIN,5ed4834f-ebc7-40f2-99f6-664b95967851,koby,,CI,NL,"CI,NL,IL,KH,UZ,NA,TW,ZA,LR,BN",0,Africa,Africa,Western Africa,0.321455724,0.424659028
amber,namsor_api_2.0.24,LATIN,41a237e9-622e-49e4-af46-857b09310a3e,amber,,GE,NL,"GE,NL,PK,GB,IL,ET,LR,BE,AZ,AE",0.841283109,Asia,Asia,Western Asia,0.458729312,0.49281241
abbey,namsor_api_2.0.24,LATIN,1dbfd6c4-7889-42a2-9364-42a127ca1b94,abbey,,UZ,GB,"UZ,GB,IE,NE,AZ,IL,ET,CI,ZA,TD",0.491888263,Asia,Asia,Central Asia,0.432527639,0.432527639
stephanie,namsor_api_2.0.24,LATIN,3fcfeb7b-cb2e-4064-b772-f894d8af3029,stephanie,,GB,BE,"GB,BE,FR,CM,CH,NL,DE,IE,AT,ZA",0,Europe,Europe,Northern Europe,0.212441138,0.270091667
gemma,namsor_api_2.0.24,LATIN,ff14c528-6fac-4255-89c4-06d3b1b42faa,gemma,,GB,IE,"GB,IE,NL,ET,AM,IT,TZ,IL,GE,NA",5.072273971,Europe,Europe,Northern Europe,0.614798188,0.726676136
declan,namsor_api_2.0.24,LATIN,8736e67d-35b5-4419-b934-f333c1c01fda,declan,,IE,GB,"IE,GB,BG,RS,RS,UZ,IL,RO,TM,ID",7.95036359,Europe,Europe,Northern Europe,0.745577665,0.806149287
claudia,namsor_api_2.0.24,LATIN,c53d8341-7bba-4121-8b76-3c43e47a57ab,claudia,,AT,RO,"AT,RO,CH,MD,DE,IT,DK,NA,FR,NL",0,Europe,Europe,Western Europe,0.313785953,0.419198899
taylor,namsor_api_2.0.24,LATIN,44d2f8bd-d1f3-4442-819a-366ce89012d1,taylor,,GB,LR,"GB,LR,IL,UZ,MY,KH,UA,TW,GE,RU",0.723134236,Europe,Europe,Northern Europe,0.454522068,0.454522068
justin,namsor_api_2.0.24,LATIN,cd281db4-2cf7-44c6-b60c-7a1aaf5828f9,justin,,FR,CM,"FR,CM,KE,DE,SK,NL,GB,NA,MG,LR",0.396196849,Europe,Europe,Western Europe,0.416931727,0.458898838
cody,namsor_api_2.0.24,LATIN,53b03e68-f02f-449d-acab-3c539f6e6048,cody,,NL,IE,"NL,IE,TW,GB,KH,NA,ZA,VN,IL,RO",1.265111129,Europe,Europe,Western Europe,0.47215378,0.47215378
sam,namsor_api_2.0.24,LATIN,e6a15d6e-a543-4f27-acc3-48874732ab9c,sam,,KH,LB,"KH,LB,AZ,EG,SA,SY,IQ,IL,JO,PS",2.262262289,Asia,Asia,South-Eastern Asia,0.492959368,0.492959368
abby,namsor_api_2.0.24,LATIN,e8bf1edb-23de-4817-bc54-5e60f35866c9,abby,,NA,GB,"NA,GB,BN,IE,IL,ID,TW,MY,KE,ZA",0,Africa,Africa,Southern Africa,0.297081962,0.346923393
tyson,namsor_api_2.0.24,LATIN,099f7de6-7275-4472-9805-619af12458bb,tyson,,NA,GB,"NA,GB,KE,TW,ZA,TZ,KH,VN,LR,UZ",0,Africa,Africa,Southern Africa,0.296305488,0.329735249
joel,namsor_api_2.0.24,LATIN,271e81b4-b098-434d-8211-12adc8e2b3c1,joel,,FR,CM,"FR,CM,KE,CH,SE,NL,BE,MG,NA,GB",0,Europe,Europe,Western Europe,0.264466133,0.355802448
keira,namsor_api_2.0.24,LATIN,c33d42af-fcd5-4d17-b627-7ee6b09cd9de,keira,,GB,JP,"GB,JP,IL,EE,GE,IE,FI,MY,AZ,NE",0.035602279,Europe,Europe,Northern Europe,0.356079357,0.431002708
seth,namsor_api_2.0.24,LATIN,dad6be9c-9330-4e40-a54c-fe929bc4f236,seth,,KH,KE,"KH,KE,NA,IN,TZ,LK,BW,ZA,GB,LR",13.43241555,Asia,Asia,South-Eastern Asia,0.896637723,0.897953175
talia,namsor_api_2.0.24,LATIN,c744a575-f78d-4262-a7a5-8a2071245c6e,talia,,IL,GE,"IL,GE,NA,MD,RU,UA,AZ,LB,ID,NE",0.087784278,Asia,Asia,Western Asia,0.365002668,0.743350267
laura,namsor_api_2.0.24,LATIN,ee76bbeb-8142-4840-90c0-3f62e0eca875,laura,,RO,GE,"RO,GE,FI,LT,IT,EE,HR,NL,GB,KZ",1.526264599,Europe,Europe,Eastern Europe,0.479026401,0.484845897
gabrielle,namsor_api_2.0.24,LATIN,53e6f245-9367-4192-996b-be0088846547,gabrielle,,FR,CM,"FR,CM,CH,BE,NL,LB,IT,BF,GB,MG",1.041433795,Europe,Europe,Western Europe,0.465409547,0.610770944
katie,namsor_api_2.0.24,LATIN,6551f8e3-5ae7-4899-b848-8fa644324918,katie,,IE,GB,"IE,GB,BE,CI,NL,NA,EE,BW,CZ,IL",2.337075205,Europe,Europe,Northern Europe,0.493984508,0.675050558
rhys,namsor_api_2.0.24,LATIN,28af9ea0-afb5-4700-b076-1c58a1a29d83,rhys,,GB,ZA,"GB,ZA,NA,KE,IE,NL,TJ,QA,TM,UZ",14.01589015,Europe,Europe,Northern Europe,0.901791577,0.915527006
alicia,namsor_api_2.0.24,LATIN,bcb75fd9-0950-41b7-91d9-670db8f2f5da,alicia,,SK,RO,"SK,RO,MD,IE,CH,LR,IT,GB,IL,NA",1.048664913,Europe,Europe,Eastern Europe,0.465639747,0.47897394
brock,namsor_api_2.0.24,LATIN,b0383f52-675b-4605-bc38-807a64e76a97,brock,,NL,KE,"NL,KE,CM,GB,CI,IE,IL,NA,TZ,ZA",0,Europe,Europe,Western Europe,0.202352088,0.259167351
bianca,namsor_api_2.0.24,LATIN,4bc71cc7-ca4a-4a13-bdde-e63eb89153f9,bianca,,RO,NL,"RO,NL,AT,DE,IT,BG,NA,DK,CH,SI",4.872590422,Europe,Europe,Eastern Europe,0.597031133,0.639181974
tristan,namsor_api_2.0.24,LATIN,60d7d3ef-7185-48f7-87fe-324583ccb293,tristan,,GE,VN,"GE,VN,ID,NL,EE,GB,BG,FR,IE,TW",1.326856201,Asia,Asia,Western Asia,0.473876372,0.516759281
natasha,namsor_api_2.0.24,LATIN,d2068a31-5142-4117-bdfb-648bb35833b6,natasha,,UA,GE,"UA,GE,LK,IL,AZ,NA,RU,RS,RS,IN",0.202865591,Europe,Europe,Eastern Europe,0.384592873,0.74386135
brooke,namsor_api_2.0.24,LATIN,c133ff3c-f54b-48ec-a479-7609ee4cade9,brooke,,GB,NL,"GB,NL,IL,ET,DK,BE,ZA,CI,IE,NA",0,Europe,Europe,Northern Europe,0.299934007,0.409388805
kate,namsor_api_2.0.24,LATIN,f3212038-5d4c-4b9d-b5bb-73c10cee7550,kate,,IE,GB,"IE,GB,DK,HR,UA,CZ,NO,BE,DE,HU",3.773075883,Europe,Europe,Northern Europe,0.5466488,0.576950174
brianna,namsor_api_2.0.24,LATIN,f511db7e-2375-46e8-af6f-baa157d2ec80,brianna,,IE,DK,"IE,DK,GB,SK,IL,SE,NA,CH,NL,HU",3.744665957,Europe,Europe,Northern Europe,0.544739394,0.604595891
jai,namsor_api_2.0.24,LATIN,766aaddf-dfd6-435b-a58f-f5eaeacfd46a,jai,,IN,KR,"IN,KR,TW,BN,MY,IL,FJ,NA,KG,AF",2.819153341,Asia,Asia,Southern Asia,0.499243977,0.499562405
taj,namsor_api_2.0.24,LATIN,5577854d-3d60-4fc6-8eb7-49a7784a2b07,taj,,AF,PK,"AF,PK,BD,AZ,BN,IN,AE,GE,RU,UZ",0,Asia,Asia,Southern Asia,0.235932079,0.345122335
brodie,namsor_api_2.0.24,LATIN,35957e46-3de9-4731-b484-9a16c9b83cdc,brodie,,GB,IE,"GB,IE,CM,FR,CI,ZA,IL,NL,BE,DK",2.052738075,Europe,Europe,Northern Europe,0.489737762,0.491394094
rebecca,namsor_api_2.0.24,LATIN,f7dd6f71-5b2e-4d0c-86a6-f6b6e5b609cc,rebecca,,LR,IE,"LR,IE,GB,SE,CH,KE,NL,NA,TZ,DE",2.403943585,Africa,Africa,Western Africa,0.49484885,0.49484885
jeremy,namsor_api_2.0.24,LATIN,0c42a5b0-d0d0-4964-b4a7-d8cdc85b5c47,jeremy,,FR,GB,"FR,GB,NL,KE,BE,CH,NA,IE,LR,TW",3.324740863,Europe,Europe,Western Europe,0.509612334,0.535678811
zane,namsor_api_2.0.24,LATIN,5a6c408e-a043-47cb-91bf-69c87021c3d8,zane,,ZA,LV,"ZA,LV,NE,BF,GE,CI,NA,LB,IL,CM",7.122601063,Africa,Africa,Southern Africa,0.719081807,0.74528109
mary,namsor_api_2.0.24,LATIN,40ce4041-13d7-45eb-909d-e4d37fa547e0,mary,,IE,KE,"IE,KE,GB,LR,TZ,IL,NL,MG,NA,AM",4.272742813,Europe,Europe,Northern Europe,0.572955547,0.683305737
rachel,namsor_api_2.0.24,LATIN,893248e9-246d-48e5-9698-916053c01b98,rachel,,LB,CM,"LB,CM,FR,CH,GB,IE,NL,KE,IL,LR",3.085116509,Asia,Asia,Western Asia,0.501323327,0.519975886
sean,namsor_api_2.0.24,LATIN,df8bf25f-7600-40e0-a019-e29960974813,sean,,KH,IE,"KH,IE,GB,TW,KR,MY,IL,BE,ZA,NA",3.060928641,Asia,Asia,South-Eastern Asia,0.501154198,0.724950214
brayden,namsor_api_2.0.24,LATIN,0f567eab-c906-492c-b9da-b4abe8ad598d,brayden,,BG,RS,"BG,RS,RS,NL,GB,IL,HR,ZA,NA,KH",1.995515456,Europe,Europe,Eastern Europe,0.488762207,0.488762207
makayla,namsor_api_2.0.24,LATIN,4c976635-df86-477c-b344-ff7b646badb8,makayla,,ZA,AZ,"ZA,AZ,BG,UA,GE,UZ,NE,IL,AE,KH",1.088820782,Africa,Africa,Southern Africa,0.466903507,0.469043141
dean,namsor_api_2.0.24,LATIN,e59c8461-4585-43ab-8f41-4c697d85eee3,dean,,GB,HR,"GB,HR,BG,IE,MK,TW,RS,RS,IL,NL",0.615949057,Europe,Europe,Northern Europe,0.450552719,0.488466362
sara,namsor_api_2.0.24,LATIN,5beeb30f-d7a5-46ff-ae2f-9364eea8ab26,sara,,AZ,EG,"AZ,EG,AE,SA,KH,LK,MA,GE,JO,LB",0.539528289,Asia,Asia,Western Asia,0.440163134,0.440163134
caitlyn,namsor_api_2.0.24,LATIN,47b9784d-55c6-4aa7-ac2a-1dd42ab2befd,caitlyn,,IE,GB,"IE,GB,ZA,TW,KE,NL,NA,IL,MY,LR",1.665058882,Europe,Europe,Northern Europe,0.482244332,0.695517489
tara,namsor_api_2.0.24,LATIN,1a74aaa9-7f65-4cd4-a40a-db41e63a76f5,tara,,AZ,GE,"AZ,GE,IN,UA,KH,IL,NE,RS,RS,BD",1.719089726,Asia,Asia,Western Asia,0.483417865,0.734252629
jamie,namsor_api_2.0.24,LATIN,e0cf6b48-818a-47cc-a7f5-167ca4f3b697,jamie,,GB,LR,"GB,LR,IE,NL,ZA,LB,NA,MY,TW,KE",2.117027142,Europe,Europe,Northern Europe,0.490783538,0.614794723
jorja,namsor_api_2.0.24,LATIN,a92eb1f0-60a7-4dd6-b762-f0d8e0308cc7,jorja,,FI,NL,"FI,NL,SI,SE,EE,DE,HR,MK,RS,RS",0.807857157,Europe,Europe,Northern Europe,0.457557916,0.506685449
peter,namsor_api_2.0.24,LATIN,d8f8c6da-be9a-4d33-942d-f48afb8ab2b2,peter,,SK,DK,"SK,DK,AT,DE,SE,HU,NL,KE,CH,BG",3.808173586,Europe,Europe,Eastern Europe,0.548937251,0.633973587
ebony,namsor_api_2.0.24,LATIN,659513bb-ff48-4b58-a699-fb3bcf8bb47b,ebony,,GB,CM,"GB,CM,KE,NA,KH,ID,CI,IL,NL,IE",0,Europe,Europe,Northern Europe,0.334829641,0.372502117
kaitlyn,namsor_api_2.0.24,LATIN,80391208-b303-45cf-8e55-36cd5849647e,kaitlyn,,EE,TW,"EE,TW,KZ,GB,NA,IE,LR,MY,ZA,KE",5.425020292,Europe,Europe,Northern Europe,0.638770363,0.6478555
charlize,namsor_api_2.0.24,LATIN,b134317c-99d3-4946-bee0-5337f8c23978,charlize,,ZA,NA,"ZA,NA,NL,TW,FR,BE,CM,IL,GB,LB",1.78694679,Africa,Africa,Southern Africa,0.484830446,0.503478975
